key,index,random,target_pdf,pdf,social_ps,journal,publication_year,title,n_participants_after_exclusions,study_design_ignoring_trial_type_comparisons,n_groups_between,used_inferential_statistics,study,doi,author
143_21_21,143,21,21,21,NA,JPSP,2011,Self-presentational persona: Simultaneous management of multiple impressions.,NA,NA,NA,NA,NA,NA,NA
143_21_21,143,21,21,21,NA,JPSP,2011,Self-presentational persona: Simultaneous management of multiple impressions.,NA,NA,NA,NA,NA,NA,NA
143_21_21,143,21,21,21,NA,JPSP,2011,Self-presentational persona: Simultaneous management of multiple impressions.,NA,NA,NA,NA,NA,NA,NA
33_22_22,33,22,22,22,NA,JPSP,2011,A social relations model of observed family negativity and positivity using a genetically informative sample.,687,m,NA,NA,NA,NA,NA
33_22_22,33,22,22,22,NA,JPSP,2011,A social relations model of observed family negativity and positivity using a genetically informative sample.,NA,NA,NA,NA,NA,NA,NA
33_22_22,33,22,22,22,NA,JPSP,2011,A social relations model of observed family negativity and positivity using a genetically informative sample.,NA,NA,NA,NA,NA,NA,NA
33_22_22,33,22,22,22,NA,JPSP,2011,A social relations model of observed family negativity and positivity using a genetically informative sample.,NA,NA,NA,NA,NA,NA,NA
33_22_22,33,22,22,22,NA,JPSP,2011,A social relations model of observed family negativity and positivity using a genetically informative sample.,NA,NA,NA,NA,NA,NA,NA
33_22_22,33,22,22,22,NA,JPSP,2011,A social relations model of observed family negativity and positivity using a genetically informative sample.,NA,NA,NA,NA,NA,NA,NA
33_22_22,33,22,22,22,NA,JPSP,2011,A social relations model of observed family negativity and positivity using a genetically informative sample.,NA,NA,NA,NA,NA,NA,NA
33_22_22,33,22,22,22,NA,JPSP,2011,A social relations model of observed family negativity and positivity using a genetically informative sample.,NA,NA,NA,NA,NA,NA,NA
33_22_22,33,22,22,22,NA,JPSP,2011,A social relations model of observed family negativity and positivity using a genetically informative sample.,NA,NA,NA,NA,NA,NA,NA
33_22_22,33,22,22,22,NA,JPSP,2011,A social relations model of observed family negativity and positivity using a genetically informative sample.,NA,NA,NA,NA,NA,NA,NA
7_23_23,7,23,23,23,NA,JPSP,2011,Matters of the variable heart: Respiratory sinus arrhythmia response to marital interaction and associations with marital quality.,114,m,NA,NA,NA,NA,NA
7_23_23,7,23,23,23,NA,JPSP,2011,Matters of the variable heart: Respiratory sinus arrhythmia response to marital interaction and associations with marital quality.,NA,NA,NA,NA,NA,NA,NA
7_23_23,7,23,23,23,NA,JPSP,2011,Matters of the variable heart: Respiratory sinus arrhythmia response to marital interaction and associations with marital quality.,NA,NA,NA,NA,NA,NA,NA
7_23_23,7,23,23,23,NA,JPSP,2011,Matters of the variable heart: Respiratory sinus arrhythmia response to marital interaction and associations with marital quality.,NA,NA,NA,NA,NA,NA,NA
7_23_23,7,23,23,23,NA,JPSP,2011,Matters of the variable heart: Respiratory sinus arrhythmia response to marital interaction and associations with marital quality.,NA,NA,NA,NA,NA,NA,NA
7_23_23,7,23,23,23,NA,JPSP,2011,Matters of the variable heart: Respiratory sinus arrhythmia response to marital interaction and associations with marital quality.,NA,NA,NA,NA,NA,NA,NA
7_23_23,7,23,23,23,NA,JPSP,2011,Matters of the variable heart: Respiratory sinus arrhythmia response to marital interaction and associations with marital quality.,NA,NA,NA,NA,NA,NA,NA
7_23_23,7,23,23,23,NA,JPSP,2011,Matters of the variable heart: Respiratory sinus arrhythmia response to marital interaction and associations with marital quality.,NA,NA,NA,NA,NA,NA,NA
7_23_23,7,23,23,23,NA,JPSP,2011,Matters of the variable heart: Respiratory sinus arrhythmia response to marital interaction and associations with marital quality.,NA,NA,NA,NA,NA,NA,NA
7_23_23,7,23,23,23,NA,JPSP,2011,Matters of the variable heart: Respiratory sinus arrhythmia response to marital interaction and associations with marital quality.,NA,NA,NA,NA,NA,NA,NA
54_24_24,54,24,24,24,NA,JPSP,2011,Visceral fit: While in a visceral stateCOMMA  associated states of the world seem more likely.,67,b,NA,NA,NA,NA,NA
54_24_24,54,24,24,24,NA,JPSP,2011,Visceral fit: While in a visceral stateCOMMA  associated states of the world seem more likely.,84,b,NA,NA,NA,NA,NA
54_24_24,54,24,24,24,NA,JPSP,2011,Visceral fit: While in a visceral stateCOMMA  associated states of the world seem more likely.,33,b,NA,NA,NA,NA,NA
54_24_24,54,24,24,24,NA,JPSP,2011,Visceral fit: While in a visceral stateCOMMA  associated states of the world seem more likely.,52,b,NA,NA,NA,NA,NA
54_24_24,54,24,24,24,NA,JPSP,2011,Visceral fit: While in a visceral stateCOMMA  associated states of the world seem more likely.,85,b,NA,NA,NA,NA,NA
54_24_24,54,24,24,24,NA,JPSP,2011,Visceral fit: While in a visceral stateCOMMA  associated states of the world seem more likely.,20,m,NA,NA,NA,NA,NA
54_24_24,54,24,24,24,NA,JPSP,2011,Visceral fit: While in a visceral stateCOMMA  associated states of the world seem more likely.,65,b,NA,NA,NA,NA,NA
54_24_24,54,24,24,24,NA,JPSP,2011,Visceral fit: While in a visceral stateCOMMA  associated states of the world seem more likely.,NA,NA,NA,NA,NA,NA,NA
54_24_24,54,24,24,24,NA,JPSP,2011,Visceral fit: While in a visceral stateCOMMA  associated states of the world seem more likely.,NA,NA,NA,NA,NA,NA,NA
54_24_24,54,24,24,24,NA,JPSP,2011,Visceral fit: While in a visceral stateCOMMA  associated states of the world seem more likely.,NA,NA,NA,NA,NA,NA,NA
96_25_25,96,25,25,25,NA,JPSP,2011,The costs and benefits of sexism: Resistance to influence during relationship conflict.,91,b,NA,NA,NA,NA,NA
96_25_25,96,25,25,25,NA,JPSP,2011,The costs and benefits of sexism: Resistance to influence during relationship conflict.,NA,NA,NA,NA,NA,NA,NA
96_25_25,96,25,25,25,NA,JPSP,2011,The costs and benefits of sexism: Resistance to influence during relationship conflict.,NA,NA,NA,NA,NA,NA,NA
96_25_25,96,25,25,25,NA,JPSP,2011,The costs and benefits of sexism: Resistance to influence during relationship conflict.,NA,NA,NA,NA,NA,NA,NA
96_25_25,96,25,25,25,NA,JPSP,2011,The costs and benefits of sexism: Resistance to influence during relationship conflict.,NA,NA,NA,NA,NA,NA,NA
96_25_25,96,25,25,25,NA,JPSP,2011,The costs and benefits of sexism: Resistance to influence during relationship conflict.,NA,NA,NA,NA,NA,NA,NA
96_25_25,96,25,25,25,NA,JPSP,2011,The costs and benefits of sexism: Resistance to influence during relationship conflict.,NA,NA,NA,NA,NA,NA,NA
96_25_25,96,25,25,25,NA,JPSP,2011,The costs and benefits of sexism: Resistance to influence during relationship conflict.,NA,NA,NA,NA,NA,NA,NA
96_25_25,96,25,25,25,NA,JPSP,2011,The costs and benefits of sexism: Resistance to influence during relationship conflict.,NA,NA,NA,NA,NA,NA,NA
96_25_25,96,25,25,25,NA,JPSP,2011,The costs and benefits of sexism: Resistance to influence during relationship conflict.,NA,NA,NA,NA,NA,NA,NA
15_26_26,15,26,26,26,NA,JPSP,2011,The interplay of controlled and automatic processing in the expression of spontaneously inferred traits: A PDP analysis.,122,m,NA,NA,NA,NA,NA
15_26_26,15,26,26,26,NA,JPSP,2011,The interplay of controlled and automatic processing in the expression of spontaneously inferred traits: A PDP analysis.,185,m,NA,NA,NA,NA,NA
15_26_26,15,26,26,26,NA,JPSP,2011,The interplay of controlled and automatic processing in the expression of spontaneously inferred traits: A PDP analysis.,23,w,NA,NA,NA,NA,NA
15_26_26,15,26,26,26,NA,JPSP,2011,The interplay of controlled and automatic processing in the expression of spontaneously inferred traits: A PDP analysis.,NA,NA,NA,NA,NA,NA,NA
15_26_26,15,26,26,26,NA,JPSP,2011,The interplay of controlled and automatic processing in the expression of spontaneously inferred traits: A PDP analysis.,NA,NA,NA,NA,NA,NA,NA
15_26_26,15,26,26,26,NA,JPSP,2011,The interplay of controlled and automatic processing in the expression of spontaneously inferred traits: A PDP analysis.,NA,NA,NA,NA,NA,NA,NA
15_26_26,15,26,26,26,NA,JPSP,2011,The interplay of controlled and automatic processing in the expression of spontaneously inferred traits: A PDP analysis.,NA,NA,NA,NA,NA,NA,NA
15_26_26,15,26,26,26,NA,JPSP,2011,The interplay of controlled and automatic processing in the expression of spontaneously inferred traits: A PDP analysis.,NA,NA,NA,NA,NA,NA,NA
15_26_26,15,26,26,26,NA,JPSP,2011,The interplay of controlled and automatic processing in the expression of spontaneously inferred traits: A PDP analysis.,NA,NA,NA,NA,NA,NA,NA
15_26_26,15,26,26,26,NA,JPSP,2011,The interplay of controlled and automatic processing in the expression of spontaneously inferred traits: A PDP analysis.,NA,NA,NA,NA,NA,NA,NA
98_27_27,98,27,27,27,NA,JPSP,2011,In the worst rather than the best of times: Effects of salient intergroup ideology in threatening intergroup interactions.,NA,NA,NA,NA,NA,NA,NA
98_27_27,98,27,27,27,NA,JPSP,2011,In the worst rather than the best of times: Effects of salient intergroup ideology in threatening intergroup interactions.,NA,NA,NA,NA,NA,NA,NA
98_27_27,98,27,27,27,NA,JPSP,2011,In the worst rather than the best of times: Effects of salient intergroup ideology in threatening intergroup interactions.,NA,NA,NA,NA,NA,NA,NA
98_27_27,98,27,27,27,NA,JPSP,2011,In the worst rather than the best of times: Effects of salient intergroup ideology in threatening intergroup interactions.,NA,NA,NA,NA,NA,NA,NA
98_27_27,98,27,27,27,NA,JPSP,2011,In the worst rather than the best of times: Effects of salient intergroup ideology in threatening intergroup interactions.,NA,NA,NA,NA,NA,NA,NA
98_27_27,98,27,27,27,NA,JPSP,2011,In the worst rather than the best of times: Effects of salient intergroup ideology in threatening intergroup interactions.,NA,NA,NA,NA,NA,NA,NA
98_27_27,98,27,27,27,NA,JPSP,2011,In the worst rather than the best of times: Effects of salient intergroup ideology in threatening intergroup interactions.,NA,NA,NA,NA,NA,NA,NA
98_27_27,98,27,27,27,NA,JPSP,2011,In the worst rather than the best of times: Effects of salient intergroup ideology in threatening intergroup interactions.,NA,NA,NA,NA,NA,NA,NA
98_27_27,98,27,27,27,NA,JPSP,2011,In the worst rather than the best of times: Effects of salient intergroup ideology in threatening intergroup interactions.,NA,NA,NA,NA,NA,NA,NA
98_27_27,98,27,27,27,NA,JPSP,2011,In the worst rather than the best of times: Effects of salient intergroup ideology in threatening intergroup interactions.,NA,NA,NA,NA,NA,NA,NA
115_28_28,115,28,28,28,NA,JPSP,2011,In live interactionCOMMA  does familiarity promote attraction or contempt? Reply to NortonCOMMA  FrostCOMMA  and Ariely (2011).,NA,NA,NA,NA,NA,NA,NA
115_28_28,115,28,28,28,NA,JPSP,2011,In live interactionCOMMA  does familiarity promote attraction or contempt? Reply to NortonCOMMA  FrostCOMMA  and Ariely (2011).,NA,NA,NA,NA,NA,NA,NA
115_28_28,115,28,28,28,NA,JPSP,2011,In live interactionCOMMA  does familiarity promote attraction or contempt? Reply to NortonCOMMA  FrostCOMMA  and Ariely (2011).,NA,NA,NA,NA,NA,NA,NA
115_28_28,115,28,28,28,NA,JPSP,2011,In live interactionCOMMA  does familiarity promote attraction or contempt? Reply to NortonCOMMA  FrostCOMMA  and Ariely (2011).,NA,NA,NA,NA,NA,NA,NA
115_28_28,115,28,28,28,NA,JPSP,2011,In live interactionCOMMA  does familiarity promote attraction or contempt? Reply to NortonCOMMA  FrostCOMMA  and Ariely (2011).,NA,NA,NA,NA,NA,NA,NA
115_28_28,115,28,28,28,NA,JPSP,2011,In live interactionCOMMA  does familiarity promote attraction or contempt? Reply to NortonCOMMA  FrostCOMMA  and Ariely (2011).,NA,NA,NA,NA,NA,NA,NA
115_28_28,115,28,28,28,NA,JPSP,2011,In live interactionCOMMA  does familiarity promote attraction or contempt? Reply to NortonCOMMA  FrostCOMMA  and Ariely (2011).,NA,NA,NA,NA,NA,NA,NA
115_28_28,115,28,28,28,NA,JPSP,2011,In live interactionCOMMA  does familiarity promote attraction or contempt? Reply to NortonCOMMA  FrostCOMMA  and Ariely (2011).,NA,NA,NA,NA,NA,NA,NA
115_28_28,115,28,28,28,NA,JPSP,2011,In live interactionCOMMA  does familiarity promote attraction or contempt? Reply to NortonCOMMA  FrostCOMMA  and Ariely (2011).,NA,NA,NA,NA,NA,NA,NA
115_28_28,115,28,28,28,NA,JPSP,2011,In live interactionCOMMA  does familiarity promote attraction or contempt? Reply to NortonCOMMA  FrostCOMMA  and Ariely (2011).,NA,NA,NA,NA,NA,NA,NA
45_29_29,45,29,29,29,NA,JPSP,2011,Managing others like you were managed: How prevention focus motivates copying interpersonal norms.,51,b,NA,NA,NA,NA,NA
45_29_29,45,29,29,29,NA,JPSP,2011,Managing others like you were managed: How prevention focus motivates copying interpersonal norms.,103,b,NA,NA,NA,NA,NA
45_29_29,45,29,29,29,NA,JPSP,2011,Managing others like you were managed: How prevention focus motivates copying interpersonal norms.,95,b,NA,NA,NA,NA,NA
45_29_29,45,29,29,29,NA,JPSP,2011,Managing others like you were managed: How prevention focus motivates copying interpersonal norms.,47,b,NA,NA,NA,NA,NA
45_29_29,45,29,29,29,NA,JPSP,2011,Managing others like you were managed: How prevention focus motivates copying interpersonal norms.,135,b,NA,NA,NA,NA,NA
45_29_29,45,29,29,29,NA,JPSP,2011,Managing others like you were managed: How prevention focus motivates copying interpersonal norms.,NA,NA,NA,NA,NA,NA,NA
45_29_29,45,29,29,29,NA,JPSP,2011,Managing others like you were managed: How prevention focus motivates copying interpersonal norms.,NA,NA,NA,NA,NA,NA,NA
45_29_29,45,29,29,29,NA,JPSP,2011,Managing others like you were managed: How prevention focus motivates copying interpersonal norms.,NA,NA,NA,NA,NA,NA,NA
45_29_29,45,29,29,29,NA,JPSP,2011,Managing others like you were managed: How prevention focus motivates copying interpersonal norms.,NA,NA,NA,NA,NA,NA,NA
45_29_29,45,29,29,29,NA,JPSP,2011,Managing others like you were managed: How prevention focus motivates copying interpersonal norms.,NA,NA,NA,NA,NA,NA,NA
140_30_30,140,30,30,30,NA,JPSP,2011,Patterns of stability in adult attachment: An empirical test of two models of continuity and change.,203,b,NA,NA,NA,NA,NA
140_30_30,140,30,30,30,NA,JPSP,2011,Patterns of stability in adult attachment: An empirical test of two models of continuity and change.,388,b,NA,NA,NA,NA,NA
140_30_30,140,30,30,30,NA,JPSP,2011,Patterns of stability in adult attachment: An empirical test of two models of continuity and change.,NA,NA,NA,NA,NA,NA,NA
140_30_30,140,30,30,30,NA,JPSP,2011,Patterns of stability in adult attachment: An empirical test of two models of continuity and change.,NA,NA,NA,NA,NA,NA,NA
140_30_30,140,30,30,30,NA,JPSP,2011,Patterns of stability in adult attachment: An empirical test of two models of continuity and change.,NA,NA,NA,NA,NA,NA,NA
140_30_30,140,30,30,30,NA,JPSP,2011,Patterns of stability in adult attachment: An empirical test of two models of continuity and change.,NA,NA,NA,NA,NA,NA,NA
140_30_30,140,30,30,30,NA,JPSP,2011,Patterns of stability in adult attachment: An empirical test of two models of continuity and change.,NA,NA,NA,NA,NA,NA,NA
140_30_30,140,30,30,30,NA,JPSP,2011,Patterns of stability in adult attachment: An empirical test of two models of continuity and change.,NA,NA,NA,NA,NA,NA,NA
140_30_30,140,30,30,30,NA,JPSP,2011,Patterns of stability in adult attachment: An empirical test of two models of continuity and change.,NA,NA,NA,NA,NA,NA,NA
140_30_30,140,30,30,30,NA,JPSP,2011,Patterns of stability in adult attachment: An empirical test of two models of continuity and change.,NA,NA,NA,NA,NA,NA,NA
133_31_31,133,31,31,31,NA,JPSP,2011,Personality development across the life span: Longitudinal analyses with a national sample from Germany.,20434,b,NA,NA,NA,NA,NA
133_31_31,133,31,31,31,NA,JPSP,2011,Personality development across the life span: Longitudinal analyses with a national sample from Germany.,NA,NA,NA,NA,NA,NA,NA
133_31_31,133,31,31,31,NA,JPSP,2011,Personality development across the life span: Longitudinal analyses with a national sample from Germany.,NA,NA,NA,NA,NA,NA,NA
133_31_31,133,31,31,31,NA,JPSP,2011,Personality development across the life span: Longitudinal analyses with a national sample from Germany.,NA,NA,NA,NA,NA,NA,NA
133_31_31,133,31,31,31,NA,JPSP,2011,Personality development across the life span: Longitudinal analyses with a national sample from Germany.,NA,NA,NA,NA,NA,NA,NA
133_31_31,133,31,31,31,NA,JPSP,2011,Personality development across the life span: Longitudinal analyses with a national sample from Germany.,NA,NA,NA,NA,NA,NA,NA
133_31_31,133,31,31,31,NA,JPSP,2011,Personality development across the life span: Longitudinal analyses with a national sample from Germany.,NA,NA,NA,NA,NA,NA,NA
133_31_31,133,31,31,31,NA,JPSP,2011,Personality development across the life span: Longitudinal analyses with a national sample from Germany.,NA,NA,NA,NA,NA,NA,NA
133_31_31,133,31,31,31,NA,JPSP,2011,Personality development across the life span: Longitudinal analyses with a national sample from Germany.,NA,NA,NA,NA,NA,NA,NA
133_31_31,133,31,31,31,NA,JPSP,2011,Personality development across the life span: Longitudinal analyses with a national sample from Germany.,NA,NA,NA,NA,NA,NA,NA
107_32_32,107,32,32,32,NA,JPSP,2011,Unconscious vigilance: Worldview defense without adaptations for terrorCOMMA  coalitionCOMMA  or uncertainty management.,43,b,NA,NA,NA,NA,NA
107_32_32,107,32,32,32,NA,JPSP,2011,Unconscious vigilance: Worldview defense without adaptations for terrorCOMMA  coalitionCOMMA  or uncertainty management.,48,b,NA,NA,NA,NA,NA
107_32_32,107,32,32,32,NA,JPSP,2011,Unconscious vigilance: Worldview defense without adaptations for terrorCOMMA  coalitionCOMMA  or uncertainty management.,147,b,NA,NA,NA,NA,NA
107_32_32,107,32,32,32,NA,JPSP,2011,Unconscious vigilance: Worldview defense without adaptations for terrorCOMMA  coalitionCOMMA  or uncertainty management.,277,b,NA,NA,NA,NA,NA
107_32_32,107,32,32,32,NA,JPSP,2011,Unconscious vigilance: Worldview defense without adaptations for terrorCOMMA  coalitionCOMMA  or uncertainty management.,NA,NA,NA,NA,NA,NA,NA
107_32_32,107,32,32,32,NA,JPSP,2011,Unconscious vigilance: Worldview defense without adaptations for terrorCOMMA  coalitionCOMMA  or uncertainty management.,NA,NA,NA,NA,NA,NA,NA
107_32_32,107,32,32,32,NA,JPSP,2011,Unconscious vigilance: Worldview defense without adaptations for terrorCOMMA  coalitionCOMMA  or uncertainty management.,NA,NA,NA,NA,NA,NA,NA
107_32_32,107,32,32,32,NA,JPSP,2011,Unconscious vigilance: Worldview defense without adaptations for terrorCOMMA  coalitionCOMMA  or uncertainty management.,NA,NA,NA,NA,NA,NA,NA
107_32_32,107,32,32,32,NA,JPSP,2011,Unconscious vigilance: Worldview defense without adaptations for terrorCOMMA  coalitionCOMMA  or uncertainty management.,NA,NA,NA,NA,NA,NA,NA
107_32_32,107,32,32,32,NA,JPSP,2011,Unconscious vigilance: Worldview defense without adaptations for terrorCOMMA  coalitionCOMMA  or uncertainty management.,NA,NA,NA,NA,NA,NA,NA
